# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.1
#@/tick	10093
#@/user_id	a8b00f8d-da25-48f6-bb68-71052c2c8d80
shou na 	收納	c=4 d=9.07175e-15 t=10093
shou nian 	熟念	c=1 d=3.79535e-15 t=10093
shou qian zhe 	手牽着	c=0 d=6.14317e-05 t=10093
shou qian zhe shou 	手牽着手	c=1 d=0.000617396 t=10093
shou qiang 	手槍	c=1 d=2.40672e-09 t=10093
shou qu 	收取	c=1 d=2.44226e-05 t=10093
shou shang 	手上	c=1 d=0.00767337 t=10093
shou shui 	收稅	c=1 d=0.0106734 t=10093
shou ti 	手提	c=1 d=4.30069e-15 t=10093
shou wei 	首位	c=1 d=0.000523486 t=10093
shou xian 	首先	c=13 d=1.64688 t=10093
shou xiang 	首相	c=1 d=3.01605e-17 t=10093
shou xu 	手續	c=1 d=3.93803e-08 t=10093
shou xu fei 	手續費	c=1 d=3.91839e-08 t=10093
shou yi lv 	收益率	c=1 d=1.15781e-18 t=10093
shou ze 	守則	c=1 d=2.20452e-06 t=10093
shu 	數	c=4 d=0.898508 t=10093
shu 	書	c=7 d=0.44695 t=10093
shu 	術	c=1 d=3.00775e-14 t=10093
shu bai ren 	數百人	c=1 d=7.21644e-16 t=10093
shu biao 	鼠標	c=1 d=0.191092 t=10093
shu fang 	書房	c=3 d=0.0577685 t=10093
shu ju 	數據	c=1 d=1.77925e-14 t=10093
shu lian 	熟練	c=1 d=0.0338776 t=10093
shu liang 	數量	c=2 d=0.0695994 t=10093
shu ru 	輸入	c=1 d=0.396531 t=10093
shu ru fa 	輸入法	c=1 d=0.00685632 t=10093
shu yu 	屬於	c=4 d=0.00956791 t=10093
shu zhong 	書中	c=3 d=0.664289 t=10093
shu zi 	數字	c=3 d=1.87325 t=10093
shuai 	帥	c=1 d=4.15419e-19 t=10093
shuang 	爽	c=0 d=8.8828e-20 t=10093
shuang 	雙	c=1 d=8.97207e-19 t=10093
shuang fang 	雙方	c=2 d=1.00539e-05 t=10093
shuang pin 	雙拼	c=0 d=0.1 t=10092
shuang xu ni ji 	爽虛擬機	c=1 d=8.92732e-19 t=10093
shuang yu 	雙語	c=1 d=6.27581e-20 t=10093
shuang yu 	雙魚	c=1 d=6.2445e-20 t=10093
shui 	水	c=2 d=5.1347e-12 t=10093
shui 	稅	c=3 d=0.0437733 t=10093
shui 	誰	c=1 d=5.16044e-12 t=10093
shui ping 	水平	c=1 d=0.0997588 t=10093
shui shou 	稅收	c=1 d=0.362402 t=10093
shui ying 	誰贏	c=1 d=7.23635e-19 t=10093
shun bian 	順便	c=1 d=3.16745e-05 t=10093
shun dai 	順帶	c=0 d=5.01832e-08 t=10093
shun feng 	順豐	c=1 d=1.3931e-18 t=10093
shun xu 	順序	c=1 d=0.164474 t=10093
shun ying 	順應	c=1 d=1.00847e-11 t=10093
shuo 	朔	c=2 d=4.74111e-14 t=10093
shuo 	說	c=33 d=0.0391535 t=10093
shuo chu 	說出	c=0 d=2.68749e-14 t=10093
shuo cuo 	說錯	c=1 d=1.8317e-07 t=10093
shuo cuo yi ju hua 	說錯一句話	c=1 d=1.7042e-07 t=10093
shuo de 	說的	c=6 d=4.13128e-07 t=10093
shuo hua 	說話	c=1 d=1.55054e-13 t=10093
shuo le 	說了	c=1 d=1.09209e-07 t=10093
shuo ming 	說明	c=3 d=7.12447e-07 t=10093
shuo qi 	說起	c=3 d=0.000319532 t=10093
shuo shi 	碩士	c=2 d=6.39106e-20 t=10093
shuo shi hua 	說實話	c=1 d=0.00419023 t=10093
shuo shuo 	說說	c=3 d=0.671747 t=10093
shuo zhen de 	說真的	c=1 d=3.4951e-16 t=10093
si 	斯	c=1 d=0.715338 t=10093
si cong 	思聰	c=4 d=1.47968 t=10093
si ge 	四個	c=0 d=0.000398587 t=10093
si ge duo yue 	四個多月	c=1 d=0.00400585 t=10093
si hou 	死後	c=1 d=4.26892e-16 t=10093
si hu 	似乎	c=1 d=1.41002e-13 t=10093
si kao 	思考	c=6 d=4.22739e-09 t=10093
si kao de 	思考的	c=1 d=9.83572e-12 t=10093
si kao neng li 	思考能力	c=1 d=2.12979e-12 t=10093
si le 	死了	c=1 d=4.55562e-16 t=10093
si li lan ka 	斯里蘭卡	c=1 d=7.00316e-16 t=10093
si qian 	死前	c=1 d=4.29032e-16 t=10093
si ri 	四日	c=0 d=4.38832e-18 t=10093
si wang 	死亡	c=4 d=1.38683 t=10093
si xiang 	思想	c=16 d=2.86679e-09 t=10093
si xiang jiao yu 	思想教育	c=1 d=0.00276698 t=10093
si you 	私有	c=1 d=0.125556 t=10093
song 	松	c=2 d=2.60352e-14 t=10093
song 	送	c=2 d=2.80173e-14 t=10093
song 	頌	c=0 d=1.00085e-11 t=10093
song dao 	送到	c=1 d=0.00759701 t=10093
song zhong 	送中	c=1 d=1.04422e-09 t=10093
su 	速	c=1 d=0.348192 t=10093
su du 	速度	c=2 d=0.00690852 t=10093
su lian 	蘇聯	c=1 d=1.41026e-15 t=10093
su qiu 	訴求	c=1 d=5.74463e-09 t=10093
su suan 	速算	c=3 d=0.683707 t=10093
su suan fa 	速算法	c=1 d=0.0259911 t=10093
suan 	算	c=1 d=7.34321e-15 t=10093
suan chu 	算出	c=1 d=0.0634106 t=10093
suan le 	算了	c=1 d=0.00918669 t=10093
suan shi 	算是	c=1 d=2.86944e-19 t=10093
suan shu 	算術	c=3 d=0.671986 t=10093
suan suan 	酸酸	c=2 d=1.71134e-19 t=10093
sui 	歲	c=6 d=0.000175807 t=10093
sui 	遂	c=2 d=1.7564e-09 t=10093
sui ran 	雖然	c=4 d=1.99135e-05 t=10093
sui ran jiu 	雖然就	c=1 d=7.3041e-11 t=10093
sui xiao 	雖小	c=1 d=7.45419e-15 t=10093
sui yue 	歲月	c=1 d=9.67086e-19 t=10093
sun 	孫	c=1 d=5.10153e-15 t=10093
sun jian guo 	孫建國	c=1 d=4.68224e-15 t=10093
sun shi 	損失	c=1 d=6.59084e-08 t=10093
sun zhong shan 	孫中山	c=1 d=2.92641e-15 t=10093
suo 	所	c=12 d=0.35438 t=10093
suo 	鎖	c=1 d=0.126818 t=10093
suo fa sheng 	所發生	c=1 d=7.83104e-07 t=10093
suo fa xian 	所發現	c=1 d=1.29424e-05 t=10093
suo gui 	鎖櫃	c=1 d=2.22819e-14 t=10093
suo jing li 	所經理	c=1 d=0.208045 t=10093
suo lie 	所列	c=1 d=1.00638e-16 t=10093
suo ni 	索尼	c=1 d=0.0200405 t=10093
suo she xiang 	所設想	c=1 d=0.0728029 t=10093
suo shi 	所示	c=0 d=2.46337e-19 t=10093
suo shi yong 	所使用	c=1 d=1.75789e-19 t=10093
suo shu 	所屬	c=2 d=3.19454e-07 t=10093
suo shu 	所述	c=1 d=2.64747e-13 t=10093
suo shuo chu 	所說出	c=1 d=2.70096e-13 t=10093
suo wei 	所謂	c=6 d=2.56183e-06 t=10093
suo xiang yao 	所想要	c=1 d=2.74038e-07 t=10093
suo xie 	所寫	c=1 d=0.188247 t=10093
suo yi 	所以	c=1 d=1.99387e-18 t=10093
suo yi lai 	所以來	c=1 d=2.24013e-18 t=10093
suo ying 	縮影	c=1 d=1.03703e-16 t=10093
suo you 	所有	c=19 d=0.937067 t=10093
suo zai 	所在	c=2 d=0.0313244 t=10093
suo zhi 	所知	c=1 d=6.10401e-17 t=10093
suo zhi 	所致	c=1 d=6.07357e-17 t=10093
suo zuo 	所作	c=2 d=0.0270518 t=10093
suo zuo chu 	所作出	c=1 d=1.48181e-09 t=10093
suo zuo chu de 	所作出的	c=1 d=1.98168e-17 t=10093
ta 	他	c=40 d=1.20305 t=10093
ta 	塔	c=3 d=0.000142006 t=10093
ta 	它	c=1 d=0.960789 t=10093
ta ben ren 	他本人	c=1 d=6.05377e-08 t=10093
ta de 	他的	c=4 d=5.33282e-12 t=10093
ta ge ren 	他個人	c=1 d=7.61927e-08 t=10093
ta men 	他們	c=7 d=1.7123e-05 t=10093
ta men 	她們	c=1 d=5.00537e-06 t=10093
ta ren 	他人	c=2 d=5.83163e-09 t=10093
ta shang 	踏上	c=4 d=0.00604121 t=10093
ta zi ji 	他自己	c=1 d=9.59451e-14 t=10093
tai 	太	c=1 d=0.0322254 t=10093
tai 	臺	c=2 d=0.0335623 t=10093
tai bei 	臺北	c=4 d=0.0002139 t=10093
tai bei jing ji 	臺北經濟	c=2 d=1.3227e-17 t=10093
tai feng 	颱風	c=1 d=7.40164e-20 t=10093
tai guo 	泰國	c=1 d=0.102797 t=10093
tai mian 	檯面	c=1 d=4.05934e-12 t=10093
tai ping 	太平	c=3 d=2.84207e-06 t=10093
tai wan 	臺灣	c=13 d=1.07658 t=10093
tai wu 	太武	c=0 d=6.28456e-08 t=10093
tai wu liao le 	太武撂了	c=1 d=6.31606e-07 t=10093
tai yang 	太陽	c=5 d=0.272377 t=10093
tan 	談	c=2 d=1.08104e-05 t=10093
tan bu cheng 	談不成	c=2 d=6.70139e-19 t=10093
tan pan 	談判	c=5 d=3.25375e-17 t=10093
tan tan 	談談	c=1 d=1.5272e-11 t=10093
tang 	堂	c=0 d=1.29244e-19 t=10093
tang bi dang che 	螳臂當車	c=1 d=4.99839e-19 t=10093
tang e 	塘鵝	c=1 d=2.70795e-14 t=10093
tao fan 	逃犯	c=1 d=4.78684e-11 t=10093
tao fan tiao li 	逃犯條例	c=1 d=4.81074e-10 t=10093
tao lun 	討論	c=2 d=6.29975e-06 t=10093
tao xian 	套現	c=1 d=7.36347e-18 t=10093
tao yan 	討厭	c=1 d=5.90587e-12 t=10093
tao yuan 	桃源	c=2 d=2.40313e-15 t=10093
te 	特	c=1 d=0.0254765 t=10093
te ding 	特定	c=1 d=0.631284 t=10093
te lei sha 	特雷莎	c=1 d=3.03116e-17 t=10093
te se 	特色	c=2 d=2.50435e-10 t=10093
te zhi 	特指	c=1 d=2.15566e-07 t=10093
teng xun 	騰訊	c=3 d=6.39496e-06 t=10093
ti 	題	c=2 d=0.0225956 t=10093
ti chu 	提出	c=1 d=1.12612e-15 t=10093
ti dao 	提到	c=1 d=8.9167e-05 t=10093
ti gong 	提供	c=1 d=0.000131698 t=10093
ti huan 	替換	c=1 d=0.718924 t=10093
ti jian 	體檢	c=1 d=0.980199 t=10093
ti jian dan 	題簡單	c=1 d=7.64159e-13 t=10093
ti jiao 	提交	c=1 d=0.0824965 t=10093
ti ku 	題庫	c=3 d=7.91036e-14 t=10093
ti qu 	提取	c=1 d=0.353455 t=10093
ti xian 	體現	c=1 d=0.571209 t=10093
ti yan 	體驗	c=4 d=2.75358e-05 t=10093
ti zhi 	體制	c=5 d=9.56984e-13 t=10093
ti zhi nei 	體制內	c=5 d=6.53487e-12 t=10093
tian 	填	c=1 d=0.0265162 t=10093
tian 	天	c=4 d=0.00752157 t=10093
tian an men 	天安門	c=2 d=4.75084e-17 t=10093
tian jia 	添加	c=2 d=0.0235177 t=10093
tian shen me 	填什麼	c=1 d=2.79184e-20 t=10093
tiao 	調	c=1 d=8.05829e-20 t=10093
tiao li 	條例	c=1 d=4.78684e-11 t=10093
tie 	帖	c=1 d=3.62834e-15 t=10093
tie ba 	貼吧	c=1 d=4.43092e-13 t=10093
tie gun 	鐵棍	c=1 d=2.18861e-09 t=10093
tie he 	鐵盒	c=1 d=4.49482e-05 t=10093
tie lu 	鐵路	c=1 d=4.57727e-20 t=10093
tie lu da heng 	鐵路大亨	c=1 d=4.14417e-20 t=10093
tie zi 	帖子	c=2 d=9.69219e-10 t=10093
ting 	挺	c=1 d=7.71839e-13 t=10093
ting 	聽	c=1 d=1.3114e-11 t=10093
ting dao 	聽到	c=2 d=1.56527e-05 t=10093
ting jian 	聽見	c=1 d=0.0352602 t=10093
ting zhi 	停止	c=1 d=0.00166156 t=10093
ting zhi 	停滯	c=1 d=3.0754e-11 t=10093
tong 	同	c=1 d=0.121846 t=10093
tong 	童	c=1 d=2.35418e-14 t=10093
tong 	通	c=1 d=3.8794e-08 t=10093
tong bao 	通報	c=1 d=0.687289 t=10093
tong bu 	同步	c=0 d=0.00769192 t=10093
tong bu yu sheng 	痛不欲生	c=1 d=4.04886e-11 t=10093
tong bu zhi xing 	同步執行	c=1 d=0.0773047 t=10093
tong chang 	通常	c=2 d=0.000365224 t=10093
tong chuan 	同傳	c=1 d=0.878095 t=10093
tong gao 	通告	c=2 d=0.771121 t=10093
tong gao 	通稿	c=3 d=0.767275 t=10093
tong guo 	通過	c=6 d=0.0239928 t=10093
tong pei fu 	通配符	c=1 d=2.39098e-20 t=10093
tong shi 	同事	c=5 d=0.097307 t=10093
tong shi 	同時	c=8 d=0.855092 t=10093
tong shi 	通史	c=2 d=0.218997 t=10093
tong wen 	同文	c=1 d=0.00685632 t=10093
tong wen ceng 	同溫層	c=5 d=1.25525e-11 t=10093
tong wen shu ru fa 	同文輸入法	c=1 d=0.0689068 t=10093
tong xiang hui 	同鄉會	c=1 d=1.30881e-19 t=10093
tong xing 	同性	c=1 d=0.000457378 t=10093
tong xing lian 	同性戀	c=4 d=0.00185974 t=10093
tong xing lian ban lv 	同性戀伴侶	c=1 d=1.19575e-15 t=10093
tong xing zheng 	通行證	c=1 d=5.85152e-20 t=10093
tong xue 	同學	c=1 d=0.00307331 t=10093
tong xun 	通訊	c=1 d=1.21949e-11 t=10093
tong xun she 	通訊社	c=0 d=2.18898e-12 t=10093
tong yang 	同樣	c=1 d=1.04223e-16 t=10093
tong yi 	同一	c=1 d=0.07502 t=10093
tou 	偷	c=1 d=4.31857e-05 t=10093
tou an 	投案	c=1 d=1.29534e-15 t=10093
tou ming 	透明	c=2 d=2.47033e-14 t=10093
tou shang 	頭上	c=1 d=2.33559e-09 t=10093
tou tiao 	頭條	c=3 d=7.9569e-17 t=10093
tou zi 	投資	c=3 d=0.223331 t=10093
tu 	吐	c=1 d=2.47319e-06 t=10093
tu pian 	圖片	c=1 d=5.84555e-08 t=10093
tu ran 	突然	c=3 d=6.64341e-18 t=10093
tuan dui 	團隊	c=4 d=0.0832092 t=10093
tui 	退	c=2 d=3.48986e-20 t=10093
tui bu 	退步	c=1 d=4.11075e-13 t=10093
tui chi 	推遲	c=1 d=3.90217e-18 t=10093
tui dong 	推動	c=1 d=5.73078e-10 t=10093
tui duan 	推斷	c=1 d=0.0544757 t=10093
tui fei 	頹廢	c=1 d=6.95261e-19 t=10093
tui jian 	推薦	c=3 d=1.7759e-17 t=10093
tui jin 	推進	c=1 d=1.46353e-10 t=10093
tui li 	推理	c=1 d=0.398519 t=10093
tui piao 	退票	c=1 d=3.20756e-06 t=10093
tui te 	推特	c=8 d=2.71802e-07 t=10093
tui wen 	推文	c=1 d=6.42811e-08 t=10093
tui you 	推油	c=1 d=8.78693e-09 t=10093
tun zi 	屯子	c=1 d=4.66856e-10 t=10093
tuo 	坨	c=1 d=2.01197e-19 t=10093
tuo 	託	c=1 d=0.332871 t=10093
tuo ou 	脫歐	c=2 d=9.00784e-07 t=10093
tuo yan 	拖延	c=0 d=0.00596059 t=10093
tuo yun 	託運	c=2 d=7.2606e-17 t=10093
tuo zhe 	拖着	c=1 d=0.000201444 t=10093
wa zi 	襪子	c=1 d=9.1992e-19 t=10093
wai 	外	c=3 d=0.431711 t=10093
wai bao 	外包	c=1 d=1.20465e-14 t=10093
wai bu 	外部	c=1 d=0.143704 t=10093
wai gua 	外掛	c=1 d=0.0642483 t=10093
wai guo yu 	外國語	c=1 d=6.19205e-09 t=10093
wai jie 	外界	c=1 d=2.60762e-11 t=10093
wai qi 	外企	c=1 d=0.154124 t=10093
wai tao 	外套	c=1 d=2.21173e-15 t=10093
wai zi 	外資	c=2 d=3.58114e-08 t=10093
wan 	萬	c=3 d=0.252401 t=10093
wan cheng 	完成	c=1 d=0.000103597 t=10093
wan hui 	挽回	c=1 d=6.69045e-08 t=10093
wan quan 	完全	c=17 d=0.0484501 t=10093
wan sui 	萬歲	c=3 d=7.71762e-07 t=10093
wan wei 	玩味	c=1 d=0.847894 t=10093
wan xi 	惋惜	c=1 d=1.2405e-06 t=10093
wan you xi 	玩遊戲	c=1 d=1.0762e-11 t=10093
wan zheng 	完整	c=4 d=0.30764 t=10093
wang 	往	c=1 d=0.020141 t=10093
wang 	網	c=5 d=0.0239785 t=10093
wang ba 	網吧	c=1 d=1.55456e-14 t=10093
wang chao 	王朝	c=3 d=0.333545 t=10093
wang fan 	往返	c=1 d=6.15049e-18 t=10093
wang gou 	網購	c=1 d=0.00687406 t=10093
wang ka 	網卡	c=1 d=8.8828e-19 t=10093
wang luo 	網絡	c=5 d=4.8609e-07 t=10093
wang min 	網民	c=1 d=2.02e-07 t=10093
wang nian 	往年	c=1 d=7.19536e-11 t=10093
wang pan 	網盤	c=1 d=0.0898153 t=10093
wang shang 	網上	c=1 d=0.010117 t=10093
wang wang 	往往	c=1 d=1.64558e-07 t=10093
wang yi 	網易	c=1 d=3.80647e-20 t=10093
wang yin 	網銀	c=1 d=9.76472e-15 t=10093
wang zhan 	網站	c=5 d=1.87888 t=10093
wang zhi 	網址	c=4 d=1.89075e-19 t=10093
wei 	位	c=2 d=0.996127 t=10093
wei 	微	c=1 d=2.32031e-20 t=10093
wei 	未	c=1 d=6.70057e-14 t=10093
wei 	爲	c=20 d=1.05721 t=10093
wei 	韋	c=1 d=2.75693e-19 t=10093
wei bo 	微博	c=2 d=1.23734e-06 t=10093
wei bo 	微波	c=3 d=4.57534e-08 t=10093
wei bo shang 	微博上	c=2 d=2.73456e-05 t=10093
wei cheng nian ren 	未成年人	c=2 d=0.00184292 t=10093
wei dai biao 	爲代表	c=1 d=0.000485661 t=10093
wei du 	維度	c=1 d=0.0566989 t=10093
wei fa 	違法	c=1 d=1.12826e-08 t=10093
wei hu 	維護	c=2 d=3.69975e-09 t=10093
wei ji 	違紀	c=0 d=1.27606e-16 t=10093
wei ji wei fa 	違紀違法	c=1 d=1.28246e-15 t=10093
wei jia 	爲家	c=0 d=1.23557e-19 t=10093
wei ke 	威客	c=1 d=1.19864e-14 t=10093
wei lai 	未來	c=6 d=0.000129796 t=10093
wei le 	爲了	c=4 d=0.142987 t=10093
wei lian jie 	未鏈接	c=1 d=4.03004e-15 t=10093
wei ling dun 	威靈頓	c=2 d=1.06418e-18 t=10093
wei ma 	餵馬	c=1 d=1.72309e-19 t=10093
wei ni 	爲你	c=1 d=3.19428e-16 t=10093
wei ni 	維尼	c=2 d=6.65334e-16 t=10093
wei ni xiong 	維尼熊	c=1 d=4.87001e-07 t=10093
wei ruan 	微軟	c=2 d=0.0640943 t=10093
wei shen me 	爲什麼	c=6 d=0.229839 t=10093
wei sheng 	衛生	c=0 d=0.0597501 t=10093
wei sheng jian kang wei yuan hui 	衛生健康委員會	c=1 d=0.600496 t=10093
wei shu 	位數	c=0 d=0.0704688 t=10093
wei si kang xin 	威斯康辛	c=4 d=0.567763 t=10093
wei si kang xin da xue 	威斯康辛大學	c=1 d=0.000288735 t=10093
wei tuo 	委託	c=1 d=0.246597 t=10093
wei tuo shu 	委託書	c=2 d=0.584223 t=10093
wei xie 	威脅	c=1 d=4.3417e-09 t=10093
wei xin 	微信	c=4 d=0.458733 t=10093
wei yi 	唯一	c=1 d=0.308819 t=10093
wei yuan hui 	委員會	c=0 d=0.0597501 t=10093
wei zhi 	位置	c=5 d=0.00499159 t=10093
wei zhi 	爲止	c=8 d=0.119418 t=10093
wen 	問	c=2 d=5.52264e-10 t=10093
wen 	文	c=2 d=4.16069e-08 t=10093
wen chu 	問出	c=1 d=1.73502e-12 t=10093
wen ding 	穩定	c=1 d=0.066365 t=10093
wen ge 	文革	c=4 d=0.213314 t=10093
wen guo 	問過	c=1 d=1.43479e-12 t=10093
wen hua 	文化	c=1 d=6.56355e-18 t=10093
wen hua da ge ming 	文化大革命	c=1 d=4.17217e-11 t=10093
wen jian 	文件	c=8 d=1.27716 t=10093
wen ke 	文科	c=1 d=6.01211e-15 t=10093
wen quan 	溫泉	c=1 d=4.94866e-19 t=10093
wen ti 	問題	c=11 d=2.9242e-07 t=10093
wen wen 	問問	c=1 d=0.786628 t=10093
wen xue 	文學	c=1 d=1.0902e-16 t=10093
wen zhang 	文章	c=3 d=0.000102055 t=10093
wen zhang 	紋章	c=5 d=0.000101546 t=10093
weng 	翁	c=1 d=0.121238 t=10093
wo 	我	c=162 d=1.62289 t=10093
wo bu shi 	我不是	c=1 d=2.01478e-06 t=10093
wo de 	我的	c=7 d=0.000100034 t=10093
wo dou 	我都	c=1 d=9.26136e-10 t=10093
wo dui 	我對	c=1 d=3.34767e-09 t=10093
wo er ma 	沃爾瑪	c=3 d=2.83015 t=10093
wo ge ren 	我個人	c=2 d=3.88221e-10 t=10093
wo guo 	我國	c=1 d=2.65478e-16 t=10093
wo hai 	我還	c=1 d=0.013912 t=10093
wo hai neng 	我還能	c=1 d=4.91979e-09 t=10093
wo hen 	我很	c=0 d=2.28421e-13 t=10093
wo hen ming que 	我很明確	c=1 d=2.29566e-12 t=10093
wo hen xiang 	我很想	c=1 d=1.64134e-06 t=10093
wo hui 	我會	c=1 d=8.83549e-15 t=10093
wo jia 	我家	c=1 d=0.0372538 t=10093
wo mei you 	我沒有	c=1 d=3.57189e-07 t=10093
wo men 	我們	c=7 d=0.0328767 t=10093
wo men zhen de 	我們真的	c=1 d=4.55717e-20 t=10093
wo qing xiang yu 	我傾向於	c=1 d=2.10422e-17 t=10093
wo ren 	我忍	c=1 d=0.00923273 t=10093
wo ren wei 	我認爲	c=1 d=3.44072e-08 t=10093
wo shen bian 	我身邊	c=1 d=0.574072 t=10093
wo shen zhi 	我甚至	c=1 d=1.94714e-16 t=10093
wo shi 	我市	c=1 d=0.625002 t=10093
wo shi 	我是	c=2 d=1.37982e-06 t=10093
wo shuo 	我說	c=1 d=6.71005e-13 t=10093
wo xiang 	我想	c=3 d=0.782705 t=10093
wo ye 	我也	c=1 d=0.0207543 t=10093
wo yi jing 	我已經	c=1 d=0.847894 t=10093
wo ying guo 	我英國	c=1 d=0.000124028 t=10093
wo you mei you 	我有沒有	c=1 d=1.50083e-12 t=10093
wo zai 	我在	c=1 d=0.0265162 t=10093
wo zhe ge 	我這個	c=1 d=0.00215492 t=10093
wo zhi neng 	我只能	c=2 d=2.04005e-08 t=10093
wo zi ji 	我自己	c=1 d=0.000232877 t=10093
wu 	五	c=1 d=0.634289 t=10093
wu 	吾	c=1 d=0.0323869 t=10093
wu 	巫	c=2 d=0.257947 t=10093
wu 	無	c=5 d=1.11483 t=10093
wu dao 	舞蹈	c=2 d=0.000731802 t=10093
wu deng fen 	五等分	c=2 d=1.83244 t=10093
wu fa 	無法	c=9 d=0.00211044 t=10093
wu fa rong ren 	無法容忍	c=1 d=0.00290884 t=10093
wu fan zui 	無犯罪	c=4 d=1.0849 t=10093
wu ge 	五個	c=1 d=0.000202454 t=10093
wu han 	武漢	c=4 d=2.3103 t=10093
wu han dui 	武漢隊	c=1 d=0.519442 t=10093
wu han shi 	武漢市	c=1 d=0.597501 t=10093
wu jia 	物價	c=2 d=0.0163266 t=10093
wu li 	武力	c=1 d=1.64586e-09 t=10093
wu li 	無理	c=1 d=5.71501e-07 t=10093
wu li 	物理	c=1 d=1.63766e-09 t=10093
wu liao 	無聊	c=1 d=6.34772e-07 t=10093
wu lun 	無論	c=8 d=0.0184997 t=10093
wu nian 	五年	c=0 d=9.62543e-14 t=10093
wu nian lai 	五年來	c=1 d=4.02935e-13 t=10093
wu nian qian 	五年前	c=1 d=4.92146e-13 t=10093
wu nian zhi qian 	五年之前	c=1 d=4.75219e-13 t=10093
wu ning kun 	巫寧坤	c=3 d=0.362775 t=10093
wu si 	五四	c=1 d=6.59533e-16 t=10093
wu xian zhi 	無限制	c=1 d=2.77027e-17 t=10093
wu xing hong qi 	五星紅旗	c=1 d=1.01091e-10 t=10093
wu xiu 	無修	c=1 d=4.35664e-20 t=10093
wu yi yu 	無異於	c=1 d=9.05145e-05 t=10093
wu yuan wu gu 	無緣無故	c=1 d=3.31606e-15 t=10093
wu yue 	五月	c=3 d=6.86433e-17 t=10093
wu yue fen 	五月份	c=1 d=4.24835e-18 t=10093
wu yun 	烏雲	c=2 d=0.170707 t=10093
xi 	喜	c=1 d=2.48855e-20 t=10093
xi fang 	西方	c=1 d=4.00721e-07 t=10093
xi guan 	習慣	c=1 d=0.00790705 t=10093
xi guan xing 	習慣性	c=1 d=5.64642e-12 t=10093
xi huan 	喜歡	c=2 d=4.88178e-06 t=10093
xi jin ping 	習近平	c=15 d=0.00457846 t=10093
xi lie 	系列	c=1 d=3.83349e-15 t=10093
xi ma la ya 	喜馬拉雅	c=3 d=1.69398e-18 t=10093
xi tong 	系統	c=8 d=2.26607 t=10093
xi tong xing 	系統性	c=2 d=0.199678 t=10093
xi wang 	希望	c=5 d=1.08081e-05 t=10093
xi xue gui 	吸血鬼	c=1 d=0.0655462 t=10093
xia 	下	c=6 d=0.00121949 t=10093
xia 	夏	c=3 d=0.527292 t=10093
xia die 	下跌	c=3 d=3.38659e-17 t=10093
xia ge 	下個	c=1 d=4.72688e-09 t=10093
xia jia 	下架	c=5 d=4.32523e-13 t=10093
xia jia huo zhe shen cha 	下架或者審查	c=1 d=1.58623e-16 t=10093
xia jiang 	下降	c=0 d=0.016696 t=10093
xia jiang lv 	下降率	c=1 d=0.167797 t=10093
xia qu 	下去	c=2 d=1.34406e-15 t=10093
xia wu 	下午	c=3 d=0.000113973 t=10093
xia xing 	下行	c=2 d=9.75642e-05 t=10093
xia yi 	下一	c=0 d=0.00623495 t=10093
xia yi dai 	下一代	c=3 d=2.05727e-12 t=10093
xia yi fen 	下一份	c=1 d=0.062662 t=10093
xia yi ge 	下一個	c=1 d=3.6902e-08 t=10093
xia zai 	下載	c=3 d=0.219808 t=10093
xia zhou 	下週	c=2 d=8.65464e-07 t=10093
xian 	仙	c=1 d=6.66388e-20 t=10093
xian 	先	c=6 d=1.52798 t=10093
xian 	弦	c=1 d=1.84263e-14 t=10093
xian 	線	c=2 d=0.0502874 t=10093
xian 	閒	c=1 d=4.34022e-05 t=10093
xian ba 	先把	c=1 d=0.67032 t=10093
xian dai hua 	現代化	c=1 d=1.49309e-10 t=10093
xian lai 	先來	c=1 d=0.0319048 t=10093
xian ru jin 	現如今	c=1 d=0.00113627 t=10093
xian sheng 	先生	c=3 d=0.670797 t=10093
xian shi 	現實	c=4 d=1.87762 t=10093
xian shi 	現時	c=1 d=1.35078e-08 t=10093
xian shi 	顯示	c=4 d=1.81295 t=10093
xian shi qi 	顯示器	c=1 d=4.753e-15 t=10093
xian wei 	纖維	c=1 d=2.84679e-14 t=10093
xian yu 	鹹魚	c=1 d=0.0992613 t=10093
xian zai 	現在	c=19 d=0.0650792 t=10093
xian zou 	先走	c=0 d=5.08015e-05 t=10093
xian zou de 	先走的	c=1 d=0.000510561 t=10093
xiang 	像	c=5 d=0.00078095 t=10093
xiang 	向	c=5 d=0.0343987 t=10093
xiang 	想	c=14 d=0.136566 t=10093
xiang 	象	c=1 d=3.91227e-19 t=10093
xiang bi 	相比	c=2 d=1.74695e-10 t=10093
xiang dang 	相當	c=1 d=0.000858778 t=10093
xiang dang cheng du 	相當程度	c=0 d=2.83895e-12 t=10093
xiang dang cheng du shang 	相當程度上	c=1 d=2.85319e-11 t=10093
xiang fa 	想法	c=2 d=0.055299 t=10093
xiang fan 	相反	c=3 d=0.00274613 t=10093
xiang gang 	香港	c=35 d=0.66459 t=10093
xiang gang de 	香港的	c=1 d=4.99414e-09 t=10093
xiang gang ren 	香港人	c=2 d=4.86163e-09 t=10093
xiang gang zheng fu 	香港政府	c=1 d=5.53367e-10 t=10093
xiang gang zhong wen 	香港中文	c=1 d=5.29378e-18 t=10093
xiang guan 	相關	c=7 d=0.692945 t=10093
